device_id,s_date,e_date,s_lat,s_lng,e_lat,e_lng,max_rpm,s20,s30,s40,s50,s60,s70,s80,s90,s100,s110,s120,s130,s140,s150,start_gps,end_gps,distance,start_add,end_add,s_teukbyul_si/do,s_teukbyulsi/goon/gu,s_dong/eup/myun,e_teukbyulsi/do,e_teukbyulsi/goon/gu,e_dong/eup/myun,road_list,duration,fee,root_dist
864000000000000.0,2021-06-12 6:00,2021-06-12 8:00,35.417585,129.2773099,35.1768233,128.9508416,3106.103,457.457,227.227,340.2080994,338.338,612.612,754.754,683.683,271.271,0.0,0.0,0.0,0.0,0.0,0.0,"35.417585, 129.2773099","35.1768233, 128.9508416",39.93168073793901,울산광역시 울주군 온양읍 운화리 136-1,부산광역시 강서구 공항앞길 116,울산광역시,울주군,온양읍,부산광역시,강서구,공항앞길,원활 동해고속도로(부산-울산) 17km 원활 부산외곽순환고속도로 23km 원활 중앙고속도로(삼락-대동) 6.8km,43분,"70,660원",58km
864000000000000.0,2021-06-12 7:00,2021-06-12 8:00,35.1009166,129.0262116,35.1768666,128.9510066,2217.215,140.14,225.225,274.274,256.256,160.16,6.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1009166, 129.0262116","35.1768666, 128.9510066",10.866780406699196,부산광역시 중구 부평동 20-32,부산광역시 강서구 대저2동 2162-5,부산광역시,중구,부평동,부산광역시,강서구,대저2동,원활 보수대로 3.9km 서행 학감대로 2.1km 서행 남해제2고속도로지선 2.2km,19분,"18,790원",13km
864000000000000.0,2021-06-12 8:00,2021-06-12 8:00,35.1768483,128.9509349,35.1777883,128.9507883,2113.111,36.036,99.099,12.012,39.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1768483, 128.9509349","35.1777883, 128.9507883",0.1053692044832215,부산광역시 강서구 대저2동 2162-5,부산광역시 강서구 대저2동 2156,부산광역시,강서구,대저2동,부산광역시,강서구,대저2동,미확인 공항앞길 28m,1분,"4,550원",95m
864000000000000.0,2021-06-12 8:00,2021-06-12 8:00,35.1491666,128.8262433,35.1818783,129.0689416,2654.652,372.372,166.166,237.237,209.209,122.122,92.092,157.157,151.1720123,164.164,65.065,0.0,0.0,0.0,0.0,"35.1491666, 128.8262433","35.1818783, 129.0689416",22.35936795142563,부산광역시 강서구 지사동 661,부산광역시 거제4동새마을금고,부산광역시,강서구,지사동,부산광역시,거제4동새마을금고,,미확인 장유로 4.5km 원활 남해제2고속도로지선 8.6km 원활 동서고가로 7.2km,33분,"51,510원",35km
864000000000000.0,2021-06-12 8:00,2021-06-12 8:00,35.1768133,128.9508499,35.1766849,128.9507533,1300.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1768133, 128.9508499","35.1766849, 128.9507533",0.016760994054963,부산광역시 강서구 공항앞길 116,부산광역시 강서구 대저2동 2401-5,부산광역시,강서구,공항앞길,부산광역시,강서구,대저2동,,1분,"4,550원",29m
864000000000000.0,2021-06-12 8:00,2021-06-12 8:00,35.1813499,128.9575883,35.1766699,128.95098,2033.031,70.07,40.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1813499, 128.9575883","35.1766699, 128.95098",0.7946894366095146,부산광역시 강서구 공항진입로 8,부산광역시 강서구 대저2동 2401-2,부산광역시,강서구,공항진입로,부산광역시,강서구,대저2동,미확인 공항로811번가길 289m 미확인 공항로811번나길 548m 미확인 공항앞길 182m,4분,"4,550원",1.6km
864000000000000.0,2021-06-12 8:00,2021-06-12 9:00,37.4188649,126.6764,37.462635,126.6350449,5300.240723,115.115,162.162,240.24,85.085,99.058815,229.229,99.099,178.178,7.007,11.011,100.1,0.0,0.0,0.0,"37.4188649, 126.6764","37.462635, 126.6350449",6.084284869411705,인천광역시 연수구 청학동 466,인천광역시 중구 신흥동3가 26-66,인천광역시,연수구,청학동,인천광역시,중구,신흥동3가,미확인 벚꽃로 512m 원활 비류대로 3km 서행 아암대로 3km,15분,"10,550원",8.8km
864000000000000.0,2021-06-12 9:00,2021-06-12 10:00,37.6403516,127.0330783,37.561355,126.8628983,6075.069,351.351,258.258,307.307,173.173,316.3993225,257.257,114.114,25.025,0.0,0.0,0.0,0.0,0.0,0.0,"37.6403516, 127.0330783","37.561355, 126.8628983",17.37622325584544,서울특별시 강북구 번1동 387-19,서울특별시 강서구 가양동 1487,서울특별시,강북구,번1동,서울특별시,강서구,가양동,서행 도봉로 3.6km 원활 내부순환로 15km 원활 강변북로 4.1km,34분,"26,630원",27km
864000000000000.0,2021-06-12 9:00,2021-06-12 9:00,35.1559966,128.8689283,35.138915,128.9918099,1941.94,114.114,142.142,129.129,223.223,235.235,20.02,14.014,56.056,0.0,0.0,0.0,0.0,0.0,0.0,"35.1559966, 128.8689283","35.138915, 128.9918099",11.332849023062252,부산광역시 강서구 범방동 393-8,부산광역시 사상구 학장동 179-2,부산광역시,강서구,범방동,부산광역시,사상구,학장동,원활 가락대로 2.7km 원활 남해제2고속도로지선 8.7km 서행 가야대로 1.3km,16분,"25,850원",15km
864000000000000.0,2021-06-12 9:00,2021-06-12 9:00,35.1768866,128.9505833,35.17688,128.9507833,798.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1768866, 128.9505833","35.17688, 128.9507833",0.01819247772829,부산광역시 강서구 대저2동 2162-1,부산광역시 강서구 공항앞길 116,부산광역시,강서구,대저2동,부산광역시,강서구,공항앞길,미확인 공항앞길 42m,1분,"4,550원",57m
864000000000000.0,2021-06-12 9:00,2021-06-12 10:00,35.17688,128.9507833,35.15758,129.1264333,3044.041,233.233,259.259,239.239,313.313,254.254,471.471,77.077,87.087,0.0,0.0,0.0,0.0,0.0,0.0,"35.17688, 128.9507833","35.15758, 129.1264333",16.110013048565982,부산광역시 강서구 공항앞길 116,부산광역시 수영구 민락동 34-2,부산광역시,강서구,공항앞길,부산광역시,수영구,민락동,서행 남해제2고속도로지선 3.1km 원활 동서고가로 9.9km 원활 황령대로 3.8km,27분,"30,230원",23km
864000000000000.0,2021-06-12 11:00,2021-06-12 11:00,37.561355,126.8628983,37.5675983,126.8506116,3232.310303,45.045,68.068,33.033,17.017,6.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"37.561355, 126.8628983","37.5675983, 126.8506116",1.2863699271508953,서울특별시 강서구 가양동 1487,서울특별시 강서구 가양2동 26-20,서울특별시,강서구,가양동,서울특별시,강서구,가양2동,미확인 허준로 1.3km,3분,"4,600원",1.3km
864000000000000.0,2021-06-12 12:00,2021-06-12 13:00,37.5572299,126.9248316,37.56136,126.8629666,5726.721,258.258,92.092,106.106,191.191,40.04,44.044,10.01,28.028,0.0,0.0,0.0,0.0,0.0,0.0,"37.5572299, 126.9248316","37.56136, 126.8629666",5.4725108972125565,서울특별시 마포구 동교동 166-15,서울특별시 강서구 가양동 1487,서울특별시,마포구,동교동,서울특별시,강서구,가양동,서행 양화로 1.1km 원활 강변북로 5.8km 서행 올림픽대로 1.5km,13분,"11,890원",10km
864000000000000.0,2021-06-12 13:00,2021-06-12 13:00,37.56136,126.8629666,37.5323649,126.88113,5902.897,43.043,51.051,83.083,32.032,87.087,9.009,13.013,20.02,0.0,0.0,0.0,0.0,0.0,0.0,"37.56136, 126.8629666","37.5323649, 126.88113",3.599876183004109,서울특별시 강서구 가양동 1487,서울특별시 양천구 목동 912-4,서울특별시,강서구,가양동,서울특별시,양천구,목동,서행 허준로 602m 원활 올림픽대로 2.2km 서행 안양천로 1.9km,8분,"8,130원",6km
864000000000000.0,2021-06-13 0:00,2021-06-13 0:00,35.1767349,128.9508166,35.15475,129.0576199,2621.619,187.187,116.116,24.024,203.203,51.051,399.399,14.014,43.043,0.0,0.0,0.0,0.0,0.0,0.0,"35.1767349, 128.9508166","35.15475, 129.0576199",10.011553164447488,부산광역시 강서구 공항앞길 116,부산광역시 부산진구 517-42 인창빌딩 10층,부산광역시,강서구,공항앞길,부산광역시,부산진구,517-42,미확인 공항로 1.2km 서행 남해제2고속도로지선 3.1km 원활 동서고가로 7.2km,18분,"20,550원",15km
864000000000000.0,2021-06-13 0:00,2021-06-13 1:00,35.1769033,128.95078,35.0239333,128.8069466,2238.236,143.143,116.116,143.143,366.366,302.302,347.347,105.105,96.8756485,48.048,0.0,0.0,0.0,0.0,0.0,"35.1769033, 128.95078","35.0239333, 128.8069466",21.46024500796649,부산광역시 강서구 공항앞길 116,부산광역시 강서구 천가동 산255,부산광역시,강서구,공항앞길,부산광역시,강서구,천가동,NaN,NaN,NaN,NaN
864000000000000.0,2021-06-13 1:00,2021-06-13 1:00,35.1941333,128.8039416,35.1557716,128.8685,2464.462,78.078,178.178,117.117,174.174,49.049,142.142,57.057,41.041,20.02,0.0,0.0,0.0,0.0,0.0,"35.1941333, 128.8039416","35.1557716, 128.8685",7.254381592763888,경상남도 김해시 장유면 대청리 318-6,부산광역시 강서구 범방동 394-13,경상남도,김해시,장유면,부산광역시,강서구,범방동,미확인 공항로 1.2km 서행 남해제2고속도로지선 6.8km 원활 가락대로 2.4km,16분,"19,030원",14km
864000000000000.0,2021-06-13 1:00,2021-06-13 1:00,35.1769449,128.9507766,35.1768066,128.950805,1065.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1769449, 128.9507766","35.1768066, 128.950805",0.0155934033430623,부산광역시 강서구 대저2동 2162-2,부산광역시 강서구 공항앞길 116,부산광역시,강서구,대저2동,부산광역시,강서구,공항앞길,,1분,"4,550원",8m
864000000000000.0,2021-06-13 1:00,2021-06-13 1:00,35.1766416,128.9507183,35.176825,128.9508249,1696.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1766416, 128.9507183","35.176825, 128.9508249",0.0225777081606627,부산광역시 강서구 대저2동 2401-5,부산광역시 강서구 공항앞길 116,부산광역시,강서구,대저2동,부산광역시,강서구,공항앞길,,1분,"4,550원",29m
864000000000000.0,2021-06-13 1:00,2021-06-13 2:00,35.176825,128.9508249,35.0162983,128.82609,2407.405,280.28,222.222,345.345,335.335,468.468,203.203,66.066,47.047,0.0,0.0,0.0,0.0,0.0,0.0,"35.176825, 128.9508249","35.0162983, 128.82609",21.15170581969897,부산광역시 강서구 공항앞길 116,부산광역시 강서구 대항동 산41-2,부산광역시,강서구,공항앞길,부산광역시,강서구,대항동,원활 공항로 6.4km 원활 르노삼성대로 7.3km 원활 거가대로 6km,30분,"35,410원",27km
864000000000000.0,2021-06-13 2:00,2021-06-13 2:00,35.0162983,128.82609,35.0163866,128.8349266,1437.436,61.061,29.029,21.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.0162983, 128.82609","35.0163866, 128.8349266",0.8047868068504035,부산광역시 강서구 대항동 산41-2,부산광역시 강서구 천가동 8,부산광역시,강서구,대항동,부산광역시,강서구,천가동,미확인 천성대항길 2.1km 원활 거가대로 2.6km 미확인 동선새바지길 531m,11분,"13,270원",8.9km
864000000000000.0,2021-06-13 3:00,2021-06-13 3:00,35.0163866,128.8349266,35.0063233,128.826865,2141.139,109.109,157.157,2.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.0163866, 128.8349266","35.0063233, 128.826865",1.3383492751010828,부산광역시 강서구 천가동 8,부산광역시 강서구 대항동 산 13-29,부산광역시,강서구,천가동,부산광역시,강서구,대항동,원활 거가대로 2.6km 미확인 천성대항길 2.1km 미확인 외양포로 1.3km,16분,"14,850원",10km
864000000000000.0,2021-06-13 3:00,2021-06-13 3:00,35.1483799,129.06532,35.1769066,128.9508016,5792.391113,102.102,157.157,291.291,140.14,394.394,80.08,46.046,39.039,6.006,0.0,0.0,0.0,0.0,0.0,"35.1483799, 129.06532","35.1769066, 128.9508016",10.882749595274436,부산광역시 남구 문현2동 697-8,부산광역시 강서구 대저2동 2162-2,부산광역시,남구,문현2동,부산광역시,강서구,대저2동,원활 동서고가로 8.9km 서행 남해제2고속도로지선 1.9km 원활 공항로 1.1km,18분,"21,290원",15km
864000000000000.0,2021-06-13 3:00,2021-06-13 4:00,35.0063416,128.8267583,35.06905,128.95361,3832.829,128.128,261.261,156.156,240.24,285.285,90.09,285.285,14.014,43.043,0.0,0.0,0.0,0.0,0.0,"35.0063416, 128.8267583","35.06905, 128.95361",13.490785943820857,부산광역시 강서구 대항동 산 13-29,부산광역시 사하구 다대1동 1500-1,부산광역시,강서구,대항동,부산광역시,사하구,다대1동,원활 거가대로 6km 원활 르노삼성대로 3.5km 원활 을숙도대로 4.1km,25분,"31,670원",24km
864000000000000.0,2021-06-13 3:00,2021-06-13 4:00,35.176905,128.95081,35.1768683,128.9507183,716.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.176905, 128.95081","35.1768683, 128.9507183",0.0092799058807871,부산광역시 강서구 대저2동 2162-2,부산광역시 강서구 공항앞길 116,부산광역시,강서구,대저2동,부산광역시,강서구,공항앞길,,1분,"4,550원",8m
864000000000000.0,2021-06-13 3:00,2021-06-13 5:00,35.1775633,128.9505216,34.9790083,128.6425933,2684.682,206.206,398.398,489.489,609.609,725.725,489.489,97.097,21.021,0.0,0.0,0.0,0.0,0.0,0.0,"35.1775633, 128.9505216","34.9790083, 128.6425933",35.67389505394865,부산광역시 강서구 대저2동 2159,경상남도 거제시 하청면 어온리 655,부산광역시,강서구,대저2동,경상남도,거제시,하청면,원활 공항로 6.4km 원활 르노삼성대로 7.3km 원활 거가대로 20km,48분,"60,160원",45km
864000000000000.0,2021-06-13 4:00,2021-06-13 4:00,35.2779516,128.7169433,35.176855,128.95081,2769.767,64.064,55.055,103.103,58.058,100.1,143.143,51.051,453.453,205.205,0.0,156.156,0.0,0.0,0.0,"35.2779516, 128.7169433","35.176855, 128.95081",24.03362347766136,경상남도 김해시 진영읍 우동리 425-1,부산광역시 강서구 공항앞길 116,경상남도,김해시,진영읍,부산광역시,강서구,공항앞길,원활 남해고속도로 10km 원활 남해제2고속도로지선 19km 원활 공항로 1.3km,25분,"50,230원",33km
864000000000000.0,2021-06-13 4:00,2021-06-13 4:00,35.0964916,129.02862,35.134355,128.93103,2505.895752,213.213,173.173,326.326,178.178,185.185,124.124,38.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.0964916, 129.02862","35.134355, 128.93103",9.824363881804848,부산광역시 중구 남포동 8-3,부산광역시 강서구 대저2동 5963-5,부산광역시,중구,남포동,부산광역시,강서구,대저2동,원활 보수대로 3.9km 서행 남해제2고속도로지선 2.4km 원활 공항로 3.2km,24분,"21,830원",16km
864000000000000.0,2021-06-13 4:00,2021-06-13 5:00,35.1767783,128.9509399,35.228895,128.8937599,2889.887,63.063,78.078,177.177,323.323,170.17,115.115,103.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1767783, 128.9509399","35.228895, 128.8937599",7.782989950778559,부산광역시 강서구 대저2동 2162-2,경상남도 김해시 부원동 활천로,부산광역시,강서구,대저2동,경상남도,김해시,부원동,원활 공항로 2.9km 원활 낙동북로 4.3km 원활 김해대로 3.6km,16분,"19,650원",13km
864000000000000.0,2021-06-13 5:00,2021-06-13 5:00,35.1768366,128.9507949,35.1769633,128.9506616,1161.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1768366, 128.9507949","35.1769633, 128.9506616",0.0185813546431774,부산광역시 강서구 공항앞길 116,부산광역시 강서구 대저2동 2162-1,부산광역시,강서구,공항앞길,부산광역시,강서구,대저2동,미확인 공항앞길 51m,1분,"4,550원",57m
864000000000000.0,2021-06-13 5:00,2021-06-13 5:00,35.1343116,128.9310783,35.1768683,128.9508833,2283.281,121.121,147.147,104.104,74.074,28.028,114.114,26.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1343116, 128.9310783","35.1768683, 128.9508833",5.063060689256079,부산광역시 강서구 대저2동 5963-5,부산광역시 강서구 대저2동 2162-2,부산광역시,강서구,대저2동,부산광역시,강서구,대저2동,미확인 맥도강변길 650m 서행 공항로239번길 905m 원활 공항로 4.6km,12분,"12,130원",7.9km
864000000000000.0,2021-06-13 6:00,2021-06-13 7:00,35.1767449,128.9507566,34.8958183,128.6119416,3223.197021,168.168,189.189,302.302,446.446,484.484,829.829,674.674,342.9659424,0.0,0.0,0.0,0.0,0.0,0.0,"35.1767449, 128.9507566","34.8958183, 128.6119416",43.90164011572416,부산광역시 강서구 공항앞길 116,경상남도 거제시 장평동 산2-10,부산광역시,강서구,공항앞길,경상남도,거제시,장평동,원활 르노삼성대로 7.3km 원활 거가대로 33km 원활 거제대로 6.8km,1시간,"81,740원",61km
864000000000000.0,2021-06-13 7:00,2021-06-13 9:00,36.0753383,129.56938,35.1514416,128.8387583,4050.560303,208.208,149.149,193.193,208.208,316.316,286.286,520.4706421,985.985,1120.270508,1267.456665,263.263,366.366,72.072,0.0,"36.0753383, 129.56938","35.1514416, 128.8387583",122.13067608177384,경상북도 포항시 남구 호미곶면 대보리 202-4,부산광역시 강서구 지사동 산7-10,경상북도,포항시,남구,부산광역시,강서구,지사동,원활 동해고속도로(울산-포항) 54km 원활 울산고속도로 12km 원활 경부고속도로 27km,2시간 2분,"161,730원",159km
864000000000000.0,2021-06-13 7:00,2021-06-13 9:00,37.4626016,126.63506,37.0128116,127.2485933,3077.074,320.32,416.416,362.362,215.215,326.360199,470.47,554.554,900.9,452.452,792.2459717,334.334,26.026,0.0,0.0,"37.4626016, 126.63506","37.0128116, 127.2485933",73.8333314181183,인천광역시 중구 신흥동 26-66,경기도 안성시 신건지동 25-5,인천광역시,중구,신흥동,경기도,안성시,신건지동,원활 제2경인고속도로 9.6km 원활 영동고속도로 41km 원활 경부고속도로 35km,1시간 10분,"108,590원",99km
864000000000000.0,2021-06-13 8:00,2021-06-13 9:00,35.1602666,129.1699516,35.1809899,128.9553766,4035.031,271.271,318.318,362.362,338.338,152.152,397.397,166.166,33.033,39.039,7.007,3.003,0.0,0.0,0.0,"35.1602666, 129.1699516","35.1809899, 128.9553766",19.63951662128068,부산광역시 해운대구 중동 1082-4,부산광역시 강서구 공항진입로 25,부산광역시,해운대구,중동,부산광역시,강서구,공항진입로,서행 해운대해변로 3.4km 원활 황령대로 3.7km 원활 동서고가로 9.9km,33분,"34,190원",26km
864000000000000.0,2021-06-13 8:00,2021-06-13 8:00,35.1769599,128.950925,35.1767866,128.9508083,1108.779541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1769599, 128.950925","35.1767866, 128.9508083",0.0219963295655987,부산광역시 강서구 대저2동 2162-5,부산광역시 강서구 공항앞길 116,부산광역시,강서구,대저2동,부산광역시,강서구,공항앞길,,,,
864000000000000.0,2021-06-13 9:00,2021-06-13 9:00,35.1809899,128.9553766,35.17687,128.95083,1634.633,52.052,10.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1809899, 128.9553766","35.17687, 128.95083",0.6169441129952986,부산광역시 강서구 공항진입로 25,부산광역시 강서구 대저2동 2162-2,부산광역시,강서구,공항진입로,부산광역시,강서구,대저2동,미확인 공항로811번가길 289m 미확인 공항로791번길 142m 미확인 공항로811번나길 548m,3분,"4,550원",1.5km
864000000000000.0,2021-06-13 9:00,2021-06-13 9:00,35.1557616,128.8684183,35.1974133,128.7980466,2140.138,75.075,74.074,112.112,189.189,149.149,15.015,102.102,33.033,186.186,0.0,0.0,0.0,0.0,0.0,"35.1557616, 128.8684183","35.1974133, 128.7980466",7.896781014512814,부산광역시 강서구 범방동 394-13,경상남도 김해시 장유면 삼문리 88-7,부산광역시,강서구,범방동,경상남도,김해시,장유면,NaN,NaN,NaN,NaN
864000000000000.0,2021-06-13 9:00,2021-06-13 9:00,35.17687,128.95083,35.1776966,128.9506683,1898.897,53.053,38.038,57.057,23.023,29.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.17687, 128.95083","35.1776966, 128.9506683",0.0930813928524651,부산광역시 강서구 대저2동 2162-2,부산광역시 강서구 대저2동 2157,부산광역시,강서구,대저2동,부산광역시,강서구,대저2동,미확인 공항앞길 51m,1분,"4,550원",118m
864000000000000.0,2021-06-13 9:00,2021-06-13 10:00,35.3636166,129.183105,35.1766499,128.9509316,4942.938,121.121,232.232,258.258,177.177,108.108,167.167,314.314,303.303,447.8280029,30.03,0.0,0.0,0.0,0.0,"35.3636166, 129.183105","35.1766499, 128.9509316",29.60540165997721,경상남도 양산시 매곡외산로 282,부산광역시 강서구 대저2동 2401-2,경상남도,양산시,매곡외산로,부산광역시,강서구,대저2동,원활 경부고속도로 7km 원활 중앙고속도로지선 8.6km 원활 중앙고속도로(삼락-대동) 6.7km,40분,"68,530원",44km
864000000000000.0,2021-06-13 10:00,2021-06-13 10:00,35.197345,128.7979733,35.1769016,128.9511266,2245.243,91.091,185.185,110.11,144.144,51.051,140.14,120.12,285.285,0.0,0.0,0.0,0.0,0.0,0.0,"35.197345, 128.7979733","35.1769016, 128.9511266",14.102511392936549,경상남도 김해시 장유면 삼문리 88-7,부산광역시 강서구 대저2동 2162-5,경상남도,김해시,장유면,부산광역시,강서구,대저2동,,,,
864000000000000.0,2021-06-13 10:00,2021-06-13 10:00,35.1769016,128.9511266,35.1768333,128.9506916,1286.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1769016, 128.9511266","35.1768333, 128.9506916",0.0402592628895557,부산광역시 강서구 대저2동 2162-5,부산광역시 강서구 공항앞길 116,부산광역시,강서구,대저2동,부산광역시,강서구,공항앞길,,,,
864000000000000.0,2021-06-13 10:00,2021-06-13 11:00,35.1826783,129.0660916,35.14963,128.8356149,2205.203,63.063,141.141,210.21,160.16,511.5661011,247.247,91.091,104.104,0.0,0.0,0.0,0.0,0.0,0.0,"35.1826783, 129.0660916","35.14963, 128.8356149",21.27025349684366,부산광역시 연제구 거제4동 643-108,부산광역시 강서구 지사동 176-7,부산광역시,연제구,거제4동,부산광역시,강서구,지사동,원활 동서고가로 7.2km 원활 남해제2고속도로지선 8.2km 원활 가락대로 5.1km,29분,"35,810원",28km
864000000000000.0,2021-06-13 10:00,2021-06-13 11:00,35.17662,128.950985,35.2061299,128.9747466,3349.346,10.01,14.014,10.01,52.052,36.036,54.054,82.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.17662, 128.950985","35.2061299, 128.9747466",3.9280696091653766,부산광역시 강서구 대저2동 2401-2,부산광역시 강서구 대저1동 2787-2,부산광역시,강서구,대저2동,부산광역시,강서구,대저1동,미확인 공항앞길 304m 원활 공항진입로 1.3km 원활 공항로 2.9km,6분,"8,310원",4.8km
864000000000000.0,2021-06-13 12:00,2021-06-13 12:00,37.4903533,126.923525,37.5612266,126.8628983,4924.92,119.119,59.059,66.066,100.1,231.231,145.145,25.025,17.017,12.012,0.0,0.0,0.0,0.0,0.0,"37.4903533, 126.923525","37.5612266, 126.8628983",9.523182584871789,서울특별시 동작구 신대방2동 431-3,서울특별시 강서구 가양동 1487,서울특별시,동작구,신대방2동,서울특별시,강서구,가양동,서행 도림천로 4.5km 원활 서부간선도로 4.2km 서행 올림픽대로 3.6km,20분,"16,870원",15km
864000000000000.0,2021-06-13 12:00,2021-06-13 12:00,37.5612266,126.8628983,37.531945,126.8832516,3978.975,68.068,59.059,58.058,34.034,42.042,174.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"37.5612266, 126.8628983","37.531945, 126.8832516",3.717682174100381,서울특별시 강서구 가양동 1487,서울특별시 양천구 목5동 912-9,서울특별시,강서구,가양동,서울특별시,양천구,목5동,서행 허준로 602m 원활 올림픽대로 2.2km 원활 안양천로 1.9km,8분,"8,010원",5.9km
864000000000000.0,2021-06-13 22:00,2021-06-13 23:00,35.173105,128.95216,35.1768516,128.9506366,1832.831,13.013,7.007,11.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.173105, 128.95216","35.1768516, 128.9506366",0.4390106419181603,부산광역시 강서구 공항앞길163번길 95-1,부산광역시 강서구 공항앞길 116,부산광역시,강서구,공항앞길163번길,부산광역시,강서구,공항앞길,미확인 공항앞길163번길 103m 미확인 공항앞길 382m,1분,"4,550원",584m
862000000000000.0,2021-06-13 23:00,2021-06-13 23:00,37.5414083,126.8712616,37.5626666,126.8622016,1879.878,174.174,102.102,29.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"37.5414083, 126.8712616","37.5626666, 126.8622016",2.49510335302452,서울특별시 양천구 목동 231-87,서울특별시 강서구 가양3동 1485-3,서울특별시,양천구,목동,서울특별시,강서구,가양3동,미확인 목동중앙본로 553m 서행 목동중앙북로 777m 미확인 공항대로59길 591m,7분,"5,750원",3.4km
864000000000000.0,2021-06-13 23:00,2021-06-13 23:00,35.1768333,128.9506916,35.176485,128.9510283,1565.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1768333, 128.9506916","35.176485, 128.9510283",0.049360394902883,부산광역시 강서구 공항앞길 116,부산광역시 강서구 대저2동 2401-2,부산광역시,강서구,공항앞길,부산광역시,강서구,대저2동,미확인 공항앞길 15m,1분,"4,550원",25m
864000000000000.0,2021-06-13 23:00,2021-06-14 0:00,35.1766699,128.95092,35.2795283,128.7148383,3968.965,49.049,220.22,56.056,33.033,114.114,42.042,35.035,251.251,166.166,183.183,97.097,43.043,0.0,0.0,"35.1766699, 128.95092","35.2795283, 128.7148383",24.303048348639013,부산광역시 강서구 대저2동 2401-2,경상남도 김해시 진영읍 우동리 300-4,부산광역시,강서구,대저2동,경상남도,김해시,진영읍,미확인 공항로 709m 원활 남해제2고속도로지선 20km 원활 남해고속도로 9.9km,25분,"45,940원",32km
864000000000000.0,2021-06-13 23:00,2021-06-14 1:00,35.1599216,129.1524733,35.1770333,128.9508833,4081.077,619.619,453.453,375.375,407.407,258.258,106.106,47.88153076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"35.1599216, 129.1524733","35.1770333, 128.9508833",18.42259610013864,부산광역시 해운대구 우동 1177-3,부산광역시 강서구 대저2동 2162-5,부산광역시,해운대구,우동,부산광역시,강서구,대저2동,서행 광남로 3.2km 원활 황령대로 3.7km 원활 동서고가로 9.9km,31분,"32,530원",25km
864000000000000.0,2021-06-14 0:00,2021-06-14 1:00,37.4015,127.1121333,37.5612766,126.8354366,2757.755,959.959,303.303,49.049,151.151,64.064,636.636,253.253,101.101,0.0,0.0,0.0,0.0,0.0,0.0,"37.4015, 127.1121333","37.5612766, 126.8354366",30.1952945408494,경기도 성남시 분당구 삼평동 195,서울특별시 강서구 가양1동 382-1,경기도,성남시,분당구,서울특별시,강서구,가양1동,원활 경부고속도로 17km 원활 올림픽대로 19km 서행 강서로 1.3km,34분,"43,670원",40km
864000000000000.0,2021-06-14 0:00,2021-06-14 1:00,37.5450083,127.169875,37.4398416,126.46122,3337.334,188.188,112.112,239.239,337.337,324.324,684.09375,1154.756226,567.567,634.634,0.0,0.0,0.0,0.0,0.0,"37.5450083, 127.169875","37.4398416, 126.46122",63.6058015822586,서울특별시 강동구 천호대로 1452,인천광역시 중구 운서동 2850,서울특별시,강동구,천호대로,인천광역시,중구,운서동,원활 올림픽대로 39km 원활 인천국제공항고속도로 36km 원활 공항로 3.2km,1시간,"85,130원",84km
